13.2464,145.157,45.2439
12.6429,144.266,45.5705
13.254,144.967,45.0516
11.3246,149.42,47.3937
12.3552,144.493,45.3726
15.2859,147.582,41.7603
17.26,143.964,42.7213
15.4142,142.104,42.2012
15.3016,142.193,42.2258
16.2282,145.904,41.9374
14.9818,154.199,46.3948
16.3082,145.862,42.0764
14.7817,147.946,42.136
16.3597,155.969,46.7441
20.246,152.77,46.5523
18.6788,152.318,47.2201
15.2325,143.171,43.3471
19.2195,151.153,45.2404
15.2756,146.617,45.9777
17.3667,141.13,46.5626
18.5763,142.901,43.5854
16.5568,145.411,49.6339
18.6887,153.326,46.5138
15.2137,152.161,45.3656
13.7122,145.275,44.5322
16.4298,149.943,47.8052
17.0726,149.457,41.3332
15.7069,144.703,48.8597
12.5931,148.785,56.3449
15.248,155.05,46.3106
16.8122,153.637,55.4512
13.1405,155.569,49.0891
13.7337,154.631,47.5215
15.2947,150.937,57.2435
14.7869,147.767,40.4229
15.2333,154.328,46.1669
20.4297,144.237,49.8654
19.4746,147.817,43.5196
14.7586,148.304,51.5199
15.6342,145.033,42.3486
13.2043,155.243,50.8572
12.3254,144.4,48.8522
19.0902,147.153,42.66
15.7937,148.149,46.5927
14.0055,149.889,57.2415
16.2283,152.233,56.6237
16.2044,150.639,48.4829
12.0484,146.701,47.0961
12.0313,146.665,46.8707
15.3985,150.312,57.5491
20.6211,148.023,47.4537
15.706,155.716,46.2012
15.5681,155.691,46.216
18.4426,143.432,47.8348
17.4642,148.871,41.8055
13.676,155.273,52.3727
13.7666,142.328,47.5411
15.7119,142.149,43.4855
12.258,143.445,47.0862
14.38,154.683,50.7458
15.2539,145.291,42.0596
17.5947,153.844,49.819
16.5097,146.311,41.7497
19.112,149.254,44.3654
15.0049,145.08,42.1666
17.6021,149.656,45.9
18.1386,151.784,43.9473
15.1321,142.379,42.72
15.7874,152.841,42.8516
12.8773,149.067,56.5981
12.2101,143.07,48.1172
20.5595,149.093,45.9806
14.2944,150.026,57.3101
15.4888,149.742,39.954
21.1217,148.642,45.343
20.5224,149.185,46.2846
16.685,141.822,43.411
14.7683,145.194,41.6274
15.6293,152.252,49.2323
15.6928,152.024,49.2024
15.7298,143.868,42.8787
14.4433,147.854,44.2921
