13.2732,152.422,97.2991
13.3045,152.512,97.2117
7.97083,148.611,105.423
7.97376,148.473,105.507
17.9705,156.301,100.871
17.2623,155.588,100.311
6.56514,151.045,105.922
6.49671,151.556,105.041
6.45867,151.388,105.18
6.52512,151.404,105.258
13.6612,148.605,100.442
19.4146,155.665,94.5197
14.2295,153.076,97.6896
14.134,152.941,92.6147
18.8585,145.874,95.1181
16.2387,149.406,96.2172
14.9859,144.996,90.6534
14.486,145.037,89.8227
15.6089,149.428,93.4552
9.26836,151.564,90.7371
13.0656,151.67,96.5628
14.9974,148.385,100.255
18.7751,145.513,97.5418
11.0593,151.587,96.4603
11.4852,150.353,90.6707
18.3419,147.089,94.4405
16.1302,150.507,97.1714
18.2302,151.711,98.5084
18.4124,151.88,92.6847
16.9897,144.279,96.3451
13.8418,148.896,98.0327
12.7115,149.853,93.744
19.2066,148.913,100.296
20.1096,152.241,97.4728
19.4645,148.764,93.1024
20.8573,152.263,97.078
8.31107,150.757,93.5589
9.18429,150.356,92.6366
9.04587,149.899,93.5623
7.84507,151.51,93.8672
8.28339,150.499,94.6177
8.13615,150.82,93.2622
8.09843,150.79,94.158
7.967,150.342,93.105
8.22375,151.018,93.976
7.78894,151.427,94.5335
7.7437,151.025,93.711
7.96658,150.164,93.6107
7.93846,150.624,94.196
7.757,151.079,93.5169
8.24065,151.228,94.2135
7.40917,150.605,93.6357
8.08008,150.989,93.6041
8.37326,150.868,93.6096
8.89304,150.433,92.4435
8.05522,150.823,94.5018
7.76928,151.098,93.6072
7.71995,151.233,93.8772
9.14513,149.856,93.4697
7.79977,151.253,94.6318
8.51701,150.646,94.0228
7.72705,150.727,93.4977
8.19098,150.272,93.7259
8.43852,151.567,93.983
7.74923,150.651,93.4256
8.3194,151.083,93.2422
8.18806,151.149,93.5577
8.146,151.453,94.1928
9.11189,150.283,92.6514
8.07183,150.761,94.3264
9.2957,150.062,92.447
8.45519,151.178,93.5878
7.90331,150.808,93.514
8.8836,150.621,92.7008
8.61191,151.076,94.1621
8.74028,150.567,93.2226
9.03499,150.625,93.1045
8.97868,149.802,92.7006
9.34284,149.716,93.4292
8.33623,152.051,94.4865
7.36657,151.578,93.4245
7.36674,151.71,93.3624
7.91902,152.294,93.0619
7.0976,151.077,93.7312
7.08329,151.074,93.631
7.59069,150.619,94.3946
7.33057,151.531,94.4862
8.43121,152.034,94.9733
7.79639,151.853,94.2886
7.74775,150.147,94.0571
6.47773,150.94,94.2321
7.41528,151.558,94.0107
7.07685,150.854,93.3688
7.62151,150.057,94.51
7.13695,151.181,94.303
7.43126,151.495,92.9847
8.82496,151.701,92.7667
8.80691,151.43,92.6704
8.78858,149.821,93.8738
8.13373,151.675,93.1933
6.80337,151.702,93.8524
8.27532,150.044,92.8115
7.81385,150.757,95.1575
8.0942,152.621,94.7691
7.42568,150.902,95.0377
8.95278,150.538,91.8784
8.89151,150.567,91.684
8.97565,150.318,91.5823
8.57277,150.398,91.9774
