1887.31,
1785.02,
1222.85,
1843.33,
642.484,
919.194,
647.284,
523.679,
1349.86,
1352.44,
1461.38,
974.12,
1936.51,
1101.46,
761.459,
1809.08,
744.633,
403.302,
467.516,
845.352,
865.584,
477.468,
637.402,
653.854,
743.932,
675.734,
373.532,
1972.23,
1302.09,
866.006,
2427.34,
1845.31,
1351.55,
506.448,
981.599,
719.486,
1527.82,
450.071,
139.99,
1047.74,
656.236,
970.22,
620.236,
678.608,
968.479,
955.886,
1057.13,
1979.56,
1279.72,
735.259,
756.593,
1254.02,
1210.14,
507.155,
466.9,
477.647,
691.82,
793.514,
747.517,
587.172,
1028.83,
1556.39,
940.656,
484.148,
194.934,
780.906,
753.954,
392.12,
1294.99,
572.135,
728.866,
1426.44,
1231.5,
845.822,
583.483,
642.237,
400.952,
1114.94,
985.47,
614.764,
979.74,
699.042,
1184.59,
559.897,
295.277,
689.906,
445.401,
1000.19,
1065.16,
797.793,
172.775,
582.613,
580.242,
191.689,
439.617,
685.639,
837.043,
2472.94,
667.161,
784.805,
767.855,
342.978,
983.48,
544.971,
767.021,
911.062,
826.415,
1076.71,
757.322,
1367.31,
1487.88,
1349.92,
470.201,
933.192,
463.019,
399.868,
1441.12,
1419.41,
547.282,
736.719,
917.497,
852.888,
643.315,
906.282,
675.041,
1303.22,
3302.33,
863.909,
1043.99,
551.964,
655.404,
529.234,
434.309,
1154.1,
653.625,
602.566,
1213.36,
1299.41,
1027.16,
396.122,
259.24,
1576.11,
1579.85,
1414.17,
1502.37,
1012.45,
897.382,
2997.75,
483.669,
189.492,
284.619,
419.403,
283.948,
564.158,
843.136,
670.58,
1665.71,
914.112,
1384.02,
408.379,
360.541,
788.879,
1759.86,
1203.39,
1877.91,
2394.93,
391.319,
1457.25,
629.452,
616.267,
350.689,
591.543,
652.576,
905.398,
1033.03,
788.636,
1742.28,
756.455,
714.648,
1469.01,
662.228,
312.761,
201.881,
757.9,
536.463,
393.981,
824.835,
912.989,
1007.19,
484.327,
821.439,
940.477,
748.623,
1269.1,
804.467,
790.644,
1482.71,
2121.93,
1931.05,
655.23,
1247.47,
1032.28,
649.529,
187.1,
1282.48,
746.25,
663.566,
612.985,
1035.34,
487.444,
187.294,
96.3021,
380.096,
819.344,
1735.59,
1014.33,
1104.14,
1086.07,
1335.74,
653.728,
376.041,
298.243,
994.437,
1814.78,
958.781,
638.039,
514.86,
1048.48,
1362.8,
719.793,
225.424,
188.97,
370.204,
1579.52,
1941.08,
628.858,
287.957,
959.525,
575.359,
754.688,
378.661,
628.971,
2288.09,
597.748,
871.198,
422.683,
967.119,
834.948,
1068.42,
623.073,
636.903,
801.318,
754.168,
1196.42,
2239.33,
1230.55,
659.887,
1504.71,
502.98,
562.504,
1055.26,
417.827,
838.235,
547.839,
509.092,
358.5,
607.581,
938.72,
499.356,
1000.03,
812.207,
847.302,
587.893,
425.747,
1021.67,
867.576,
460.278,
594.694,
416.045,
343.422,
334.064,
432.951,
1053.02,
677.425,
541.444,
585.435,
445.885,
231.244,
662.637,
176.076,
579.779,
478.876,
448.132,
901.474,
1231.06,
615.083,
993.842,
496.506,
629.439,
228.433,
549.951,
842.168,
1337.71,
744.245,
710.891,
362.939,
319.067,
823.092,
314.51,
208.647,
809.132,
929.275,
1181.75,
547.65,
460.698,
818.638,
1038.85,
572.627,
237.607,
163.277,
1305.38,
1497.72,
683.721,
492.158,
728.841,
448.71,
478.658,
537.68,
651.355,
1303.76,
939.453,
462.293,
730.54,
579.612,
182.14,
452.512,
698.347,
887.322,
890.88,
639.344,
750.241,
1044.43,
535.402,
1452.3,
695.111,
771.564,
581.338,
580.384,
2626.35,
1172.3,
713.498,
770.983,
1072.44,
1820.71,
1315.37,
1188.45,
1107.27,
825.146,
434.497,
518.03,
2094.09,
4806.88,
3116.98,
530.653,
657.133,
432.189,
338.684,
579.744,
616.58,
503.727,
820.288,
1379.23,
1265.55,
1127.71,
736.322,
561.89,
905.214,
732.824,
617.081,
665.753,
1280.42,
454.373,
1220.37,
935.171,
846.772,
260.383,
874.173,
776.212,
795.834,
1664.96,
663.109,
2116.46,
326.883,
300.195,
675.985,
706.797,
250.225,
458.447,
1318.92,
531.337,
460.982,
622.758,
1096.33,
1123.92,
354.755,
967.366,
312.824,
942.857,
1104.92,
831.547,
588.527,
931.37,
575.943,
865.576,
1011.27,
943.486,
411.435,
701.079,
774.147,
496.47,
653.123,
597.137,
408.237,
795.579,
685.475,
1543.62,
970.34,
1737.12,
685.791,
815.66,
546.047,
398.237,
924.062,
569.546,
860.683,
1527.93,
882.366,
1119.23,
741.882,
424.724,
255.305,
349.472,
1027.4,
320.578,
1465.19,
1867.47,
1830.6,
817.133,
921.315,
664.507,
542.182,
409.637,
742.759,
360.152,
275.215,
1085.24,
622.691,
760.419,
1275.29,
236.617,
713.986,
894.239,
549.926,
433.571,
968.06,
954.778,
489.213,
369.918,
582.374,
867.736,
542.468,
669.546,
846.968,
1570.12,
725.512,
610.427,
707.563,
424.746,
327.45,
612.107,
446.01,
1168.4,
924.888,
1004.71,
333.422,
397.112,
1322.73,
1375.8,
889.988,
1369.57,
576.455,
345.389,
326.02,
783.639,
776.037,
690.167,
937.26,
1227.64,
805.828,
500.56,
975.697,
599.365,
917.521,
807.728,
332.569,
823.267,
796.852,
646.789,
561.626,
281.916,
778.095,
539.74,
455.253,
841.332,
815.594,
652.966,
1443.35,
2061.08,
361,
1033.14,
1102.76,
639.572,
363.094,
874.471,
788.012,
1355.24,
1100.79,
820.399,
585.777,
650.124,
685.927,
343.472,
529.29,
870.637,
286.094,
254.059,
244.314,
654.531,
1382.9,
524.991,
324.544,
844.496,
1014.76,
608.591,
975.583,
1497.03,
1217.31,
627.183,
826.614,
590.013,
109.287,
237.333,
577.333,
1133.93,
326.775,
569.492,
751.531,
418.32,
1278.3,
297.847,
210.676,
996.382,
888.452,
670.094,
573.57,
1514.29,
751.528,
1858.16,
788.918,
1164.16,
264.197,
811.66,
629.49,
978.078,
1529.22,
304.606,
1607.6,
781.67,
2083.45,
1084.92,
598.639,
729.585,
358.581,
538.214,
531.831,
309.583,
1193.31,
1123.27,
467.477,
774.443,
1535.51,
2159.42,
1308.44,
773.94,
544.244,
884.857,
1055.91,
912.846,
1097.83,
185.91,
669.429,
938.062,
180.587,
587.279,
453.683,
431.991,
880.29,
1120.77,
811.476,
1050.93,
291.458,
316.729,
1096.79,
999.173,
805.165,
1112.37,
1336.14,
935.298,
296.31,
942.145,
1240.78,
751.208,
1125.77,
1099.35,
631.946,
633.476,
511.605,
1201.86,
1281.67,
412.621,
236.505,
811.7,
489.254,
400.933,
1232.98,
1333.58,
701.262,
1062.56,
445.002,
652.725,
420.965,
519.459,
553.724,
1253.33,
581.507,
1021.03,
408.914,
1397.57,
1359.79,
1090.33,
872.311,
1809.44,
682.106,
779.518,
915.207,
779.499,
784.689,
666.191,
416.729,
762.285,
1055.67,
1553.71,
765.822,
495.349,
791.086,
707.315,
592.353,
314.694,
412.303,
2354.64,
3196.6,
1961.01,
1542.55,
922.595,
527.75,
586.809,
356.157,
381.398,
462.398,
558.18,
954.325,
974.93,
1192.05,
690.794,
519.714,
482.321,
313.313,
359.286,
280.776,
675.366,
1211.52,
705.37,
565.334,
541.282,
885.778,
972.279,
808.324,
739.599,
783.9,
718.974,
1081.14,
1011.7,
250.31,
996.374,
748.87,
646.301,
266.532,
460.211,
93.0874,
651.924,
1160.66,
1418.37,
525.412,
225.104,
609.207,
1265,
1722.51,
641.893,
114.396,
141.965,
630.956,
730.489,
198.395,
812.181,
1449.12,
420.455,
540.389,
580.349,
372.246,
2718.08,
1717.28,
436.188,
870.216,
240.645,
193.742,
657.671,
669.057,
818.993,
330.261,
229.493,
380.165,
688.036,
805.026,
1618.95,
528.486,
446.717,
249.564,
624.974,
917.351,
1096.96,
561.986,
573.308,
819.94,
572.733,
542.815,
799.821,
785.5,
955.578,
755.824,
513.323,
304.503,
392.456,
830.114,
496.883,
866.645,
351.363,
651.871,
1297.77,
928.369,
196.675,
665.48,
2191.01,
1265.42,
1418.93,
358.88,
1001.41,
1244.7,
348.97,
334.433,
783.432,
499.252,
594.122,
871.773,
609.056,
523.111,
372.867,
113.821,
465.483,
851.391,
903.716,
525.545,
1130.24,
1090.93,
1134.14,
342.752,
364.759,
702.642,
1117.26,
1961.97,
441.703,
347.299,
400.116,
198.118,
383.806,
295.462,
635.978,
502.316,
33.0597,
768.006,
684.889,
1516.9,
923.24,
396,
373.811,
285.35,
822.019,
637.193,
350.631,
1900.86,
654.307,
762.671,
55.8607,
562.003,
498.84,
249.355,
954.026,
854.086,
595.963,
272.373,
225.248,
641.64,
243.504,
218.804,
811.955,
503.965,
980.998,
565.748,
329.654,
812.202,
532.781,
916.269,
320.585,
732.907,
701.74,
792.154,
867.398,
708.327,
435.805,
420.586,
557.807,
394.362,
430.208,
476.161,
1104.63,
1286.78,
1429.96,
360.104,
450.714,
770.088,
1457.34,
519.568,
1083.22,
545.838,
719.292,
575.611,
204.211,
1361.96,
1253.42,
841.417,
505.105,
255.819,
254.861,
775.984,
470.058,
983.165,
1150.26,
325.106,
397.442,
562.065,
453.191,
692.204,
879.969,
861.115,
758.778,
636.829,
609.212,
732.766,
1036.67,
568.713,
473.83,
960.361,
720.007,
1358.89,
441.208,
309.13,
793.971,
697.224,
1156.28,
334.186,
273.638,
568.103,
358.756,
1365.95,
3130.07,
607.967,
436.011,
869.992,
1733.63,
943.748,
1491.22,
2184.65,
754.588,
791.543,
674.346,
731.208,
262.051,
1503.25,
1252.98,
118.458,
549.707,
989.618,
962.578,
1199.61,
887.581,
764.617,
1852.36,
1513.57,
1388.02,
628.781,
847.416,
519.91,
546.512,
797.133,
371.185,
329.492,
299.315,
642.459,
1854.43,
1207.94,
2679.73,
882.887,
723.669,
1798.34,
366.995,
1298.21,
705.502,
886.641,
531.871,
504.978,
791.033,
295.724,
459.688,
627.338,
338.168,
272.783,
395.286,
979.765,
677.283,
505.54,
812.65,
494.858,
683.342,
1583.08,
1224.31,
374.736,
344.148,
1709.86,
912.43,
369.757,
551.415,
1125.17,
1011.34,
949.282,
1108.84,
1315.74,
1332.12,
1069.29,
1570.46,
1213.07,
501.188,
356.882,
1727.73,
1613.02,
1289.93,
333.171,
345.551,
472.344,
1052.51,
634.616,
832.873,
1028.13,
563.941,
1147.96,
808.874,
679,
598.591,
1798.23,
696.923,
800.876,
901.625,
134.799,
747.893,
1430.1,
1422.75,
305.152,
315.484,
1153.92,
848.1,
470.368,
391.486,
1037.61,
781.726,
1363,
562.804,
303.009,
808.638,
1635.29,
1011.89,
207.432,
1238.6,
449.256,
645.64,
872.722,
1045.29,
593.079,
741.479,
930.006,
1264.72,
584.065,
419.028,
250.156,
844.139,
324.328,
412.791,
710.774,
1844.22,
2182.73,
1130.1,
227.418,
423.56,
1248.89,
439.028,
238.514,
596.414,
521.642,
535.531,
515.453,
2200.79,
1298.34,
572.3,
830.493,
1682.34,
1211.31,
1189.06,
749.739,
826.576,
1997.87,
492.569,
279.607,
384.84,
754.171,
630.71,
463.042,
438.925,
935.149,
603.84,
697.187,
563.634,
461.242,
894.575,
1143.26,
1198.8,
1560.9,
1120.99,
1412.13,
1918.65,
1248.09,
997.738,
1470.78,
1198.09,
346.102,
1069.62,
692.977,
1059.24,
845.514,
811.706,
312.232,
161.107,
540.378,
838.725,
649.237,
509.953,
464.346,
636.05,
1793.56,
684.096,
1322.32,
1816.72,
841.471,
1830.94,
1388.39,
1672.67,
397.992,
1201.21,
594.887,
728.853,
849.321,
248.618,
413.657,
189.267,
721.61,
1181.88,
405.442,
293.176,
786.656,
1009.95,
447.547,
403.953,
701.559,
348.718,
760.935,
434.871,
326.733,
703.361,
621.125,
1705.9,
893.655,
889.09,
1129.6,
566.614,
492.727,
587.358,
352.278,
586.774,
707.339,
862.288,
382.844,
446.838,
540.538,
280.61,
279.991,
609.317,
869.371,
1192.69,
363.092,
184.703,
434.786,
1566.13,
1378.59,
1734.63,
842.056,
1025.83,
802.812,
565.781,
812.168,
968.115,
611.872,
834.846,
413.693,
767.853,
337.995,
241.164,
1237.01,
579.568,
654.386,
543.524,
497.324,
889.734,
508.817,
1610.93,
643.063,
715.014,
810.334,
879.195,
961.955,
1320.34,
526.446,
831.196,
271.919,
1151.3,
307.494,
560.825,
796.081,
541.843,
793.665,
597.519,
659.57,
678.433,
388.141,
421.238,
1322.82,
2351.82,
941.835,
1554.2,
1485.41,
924.023,
1141.22,
1943.72,
962.268,
329.287,
79.6789,
477.497,
397.456,
501.868,
146.378,
456.158,
919.458,
234.274,
399.222,
291.421,
487.914,
3126.16,
382.183,
865.823,
494.018,
900.234,
559.292,
662.13,
1995.34,
1536.67,
280.419,
273.059,
843.013,
240.795,
80.8692,
822.953,
428.486,
572.15,
142.782,
257.491,
550.001,
1132.06,
729.655,
1378.12,
380.439,
773.294,
869.015,
655.692,
381.315,
1069.44,
1000.65,
185.808,
344.15,
761.299,
282.625,
274.021,
330.715,
214.778,
229.558,
1257.32,
652.724,
961.536,
966.219,
825.004,
1202.57,
1298.52,
358.885,
405.471,
565.425,
962.892,
1090.64,
536.437,
377.721,
466.897,
244.197,
618.034,
557.069,
1206.02,
985.811,
841.174,
446.896,
711.081,
974.144,
1089.54,
719.546,
460.234,
251.621,
677.962,
826.194,
1149.93,
1531.67,
2185.5,
1338.26,
441.886,
648.483,
248.14,
736.629,
454.842,
242.475,
184.47,
666.919,
836.37,
889.587,
822.355,
1455.02,
1229.37,
594.83,
748.128,
1273.16,
366.504,
658.604,
1053.63,
1035.01,
1127.05,
765.523,
352.769,
406.332,
844.653,
579.072,
1186.88,
950.481,
642.364,
242.557,
705.705,
629.739,
1282.44,
677.271,
1310.91,
546.882,
1301.19,
1079.4,
1106.27,
769.941,
1194.85,
730.69,
1050.33,
1416.52,
675.884,
965.946,
492.554,
332.119,
108.201,
1104.74,
658.725,
416.301,
566.161,
415.235,
1455.98,
1661.55,
2156.47,
716.969,
1056.44,
1683.65,
1060.46,
345.072,
178.453,
872.144,
546.493,
586.252,
447.1,
1048.28,
308.788,
865.295,
1672.13,
434.709,
1349.41,
979.748,
1275.6,
1323.41,
456.988,
168.253,
286.911,
387.944,
482.221,
210.99,
150.501,
408.874,
869.07,
1284.42,
386,
1112.97,
731.639,
454.71,
1018.1,
1013.06,
1508.24,
1419.42,
1493.85,
1367.03,
590.052,
477.638,
633.802,
768.285,
2433.27,
357.415,
300.359,
315.972,
136.668,
418.306,
688.188,
737.891,
862.373,
680.657,
401.766,
852.74,
838.226,
1043,
432.364,
370.012,
1842.83,
1091.57,
889.801,
503.187,
723.845,
729.323,
906.83,
376.371,
260.285,
1098.22,
280.285,
397.116,
999.307,
910.603,
517.101,
873.742,
818.592,
1419.88,
780.954,
391.526,
1076.83,
873.094,
657.925,
593.515,
787.735,
1326,
802.76,
238.812,
1022.38,
500.817,
487.542,
1021.27,
1251.36,
802.214,
1087.11,
928.653,
1910.78,
1781.46,
223.626,
334.828,
580.007,
490.016,
521.563,
833.612,
734.832,
706.445,
124.484,
271.785,
799.838,
574.847,
339.091,
505.284,
558.919,
763.398,
724.692,
1072.5,
810.634,
810.196,
712.205,
310.807,
197.959,
595.812,
175.49,
496.766,
618.595,
90.2956,
516.521,
279.508,
902.408,
851.24,
466.378,
713.493,
1143.12,
621.572,
713.239,
1438.36,
1649.65,
1274.85,
668.65,
345.88,
748.805,
937.899,
1086.26,
1062.56,
1232.62,
1078.17,
782.345,
532.69,
1117.07,
198.201,
1122.89,
837.069,
1520.28,
1508.69,
710.983,
705.314,
470.276,
867.068,
1480.26,
896.566,
984.85,
662.309,
582.375,
146.341,
974.327,
348.249,
1085.32,
706.425,
343.462,
775.497,
523.511,
1057.14,
1067.45,
705.323,
526.567,
762.793,
443.622,
947.678,
500.812,
666.263,
691.031,
371.168,
587.217,
127.841,
510.732,
159.34,
1053.86,
605.301,
664.918,
1701.04,
633.109,
1399.1,
381.719,
365.202,
849.147,
761.64,
432.883,
213.544,
348.419,
603.617,
1458.28,
572.139,
674.319,
411.142,
402.564,
514.343,
663.143,
764.53,
1099.47,
641.51,
1466.88,
1105.88,
904.473,
842.378,
758.995,
1132.39,
1105.5,
479.445,
869.91,
687.266,
656.129,
314.739,
390.251,
1172.84,
271.264,
174.385,
414.487,
1007.13,
927.875,
456.51,
899.236,
1241.9,
440.899,
1163.22,
689.078,
257.965,
1192.19,
729.691,
1002.35,
1005.29,
809.659,
228.344,
317.563,
1100.18,
646.384,
666.4,
733.045,
700.754,
267.24,
95.1638,
270.298,
2464.82,
1161.27,
1214.82,
644.797,
622.619,
272.278,
792.516,
847.774,
1153.82,
264.893,
664.039,
417.475,
792.156,
681.532,
368.069,
288.075,
550.029,
697.023,
284.96,
174,
683.929,
1027.51,
599.092,
330.258,
982.563,
744.962,
623.758,
440.008,
382.69,
385.033,
638.267,
373.695,
305.288,
651.275,
257.386,
468.22,
761.148,
415.931,
806.758,
774.538,
654.506,
1108.02,
755.326,
748.673,
1340.9,
1145.78,
385.5,
229.331,
477.383,
1258.46,
1295.08,
460.709,
448.642,
666.417,
264.079,
409.143,
583.397,
581.959,
521.373,
1011.23,
1145.72,
1697.56,
1870.81,
1005.73,
280.229,
611.254,
618.47,
209.317,
639.584,
1098.39,
869.704,
905.239,
576.796,
450.322,
567.984,
980.185,
897.917,
916.028,
827.843,
1228.17,
846.014,
1499.16,
717.123,
547.232,
288.164,
527.509,
353.803,
299.643,
427.179,
736.722,
721.436,
731.331,
722.434,
294.278,
626.416,
1162.98,
484.651,
1527.05,
896.18,
1155.91,
885.023,
1019.82,
1542.36,
925.943,
1697.31,
745.293,
520.832,
529.905,
504.513,
413.176,
469.662,
1077.08,
1430.13,
482.73,
1194.23,
534.618,
649.391,
437.553,
310.279,
612.223,
977.534,
752.332,
635.861,
311.031,
661.605,
987.27,
570.879,
951.123,
970.994,
1204.94,
1170.66,
652.64,
633.985,
1352.51,
603.548,
319.023,
1387.4,
505.13,
415.793,
737.896,
289.781,
439.711,
675.806,
611.331,
536.923,
891.541,
664.247,
676.202,
1262.06,
1349.28,
516.668,
1021.17,
1103.13,
632.322,
491.998,
335.52,
318.579,
388.377,
761.144,
1413.38,
870.636,
471.936,
582.17,
661.665,
157.222,
1137.55,
926.527,
434.255,
265.984,
1005.19,
251.254,
184.785,
244.534,
844.61,
152.04,
368.96,
436.954,
427.591,
1005.17,
1233.23,
1178.67,
758.537,
840.594,
171.495,
294.629,
1552.31,
560.363,
615.266,
1035.37,
928.064,
403.041,
768.138,
866.205,
938.947,
441.397,
366.857,
441.416,
124.847,
1171.42,
923.185,
956.611,
2451.08,
863.946,
554.995,
538.149,
499.17,
2082.63,
1057.9,
608.587,
1225.81,
1137.97,
395.139,
417.469,
634.115,
830.247,
481.711,
275.778,
517.301,
994.214,
207.872,
400.395,
1221.26,
1393.33,
1399.34,
290.343,
501.255,
771.98,
412.341,
202.867,
425.284,
473.54,
594.006,
197.384,
1098.79,
885.044,
485.829,
320.341,
477.359,
424.176,
314.844,
181.724,
431.996,
1109.1,
3071.65,
851.384,
925.265,
549.21,
292.778,
213.399,
683.56,
1068.17,
917.905,
602.218,
1253.23,
902.147,
932.209,
646.68,
896.624,
98.1919,
932.894,
151.638,
615.492,
830.517,
646.6,
758.023,
804.384,
367.502,
393.192,
548.332,
596.376,
1355.68,
538.37,
864.192,
840.403,
309.626,
377.89,
418.893,
518.444,
1080.09,
330.799,
188.33,
1010.28,
962.446,
225.609,
405.055,
1009.81,
896.035,
1352.96,
714.181,
884.95,
1062.09,
658.04,
2265.93,
1590.14,
1139.69,
586.981,
929.094,
1515.25,
1392.29,
772.447,
597.072,
412.933,
958.611,
955.637,
1053.92,
1303.62,
800.205,
667.348,
952.902,
991.885,
930.107,
590.668,
241.045,
401.705,
888.27,
849.06,
996.861,
755.364,
1553.61,
1301.84,
1252.02,
776.279,
697.063,
463.482,
517.257,
847.055,
865.057,
546.258,
625.15,
264.505,
379.659,
443.893,
197.061,
232.422,
572.389,
715.886,
1020.79,
724.719,
455.907,
358.6,
1447.72,
1099.18,
1004.8,
1312.2,
453.636,
559.566,
1048.96,
864.5,
377.173,
359.556,
949.357,
1023.54,
1052.33,
374.904,
292.173,
536.299,
301.604,
253.91,
531.022,
1751.08,
1486.22,
961.359,
554.959,
347.066,
415.578,
1349.25,
623.916,
1450.74,
513.557,
531.317,
567.634,
695.757,
672.982,
337.47,
717.229,
406.697,
575.067,
1114.22,
871.023,
775.637,
438.288,
596.528,
878.592,
721.279,
538.491,
849.728,
502.686,
791.629,
1432.42,
376.258,
364.55,
1129.98,
494.853,
554.131,
806.09,
1435.85,
1535.39,
717.37,
825.378,
1133.38,
950.771,
743.08,
1394.98,
1018.85,
585.296,
404.932,
923.013,
778.111,
1588.63,
509.898,
676.95,
478.355,
682.07,
1427.29,
1510.81,
1315.04,
983.607,
1174.97,
330.308,
390.019,
1257.3,
1662.43,
1298.83,
667.859,
405.21,
585.986,
659.33,
858.615,
688.439,
373.804,
457.739,
691.968,
291.857,
377.215,
1031.17,
699.599,
1425.73,
1132.24,
828.721,
452.002,
780.237,
1231.07,
1269.86,
407.071,
944.474,
358.523,
427.335,
247.763,
460.598,
565.196,
591.94,
710.054,
204.158,
609.668,
465.975,
359.675,
846.745,
1565.51,
533.773,
296.588,
781.913,
701.026,
1422.64,
481.101,
317.009,
288.694,
300.642,
103.759,
404.658,
624.737,
290.798,
435.887,
492.924,
841.641,
488.875,
558.146,
509.211,
1117.72,
500.755,
1656.73,
1060.78,
1001.52,
1392.21,
126.406,
568.183,
654.73,
223.579,
236.028,
641.178,
353.004,
286.647,
631.915,
602.314,
1272.74,
636.532,
795.702,
652.518,
1320.93,
1735.64,
1127.9,
1304.13,
683.102,
695.948,
203.649,
619.145,
519.809,
313.125,
698.54,
146.974,
260.338,
697.082,
417.164,
600.384,
402.768,
1525.98,
1430.87,
566.564,
711.747,
175.827,
458.536,
824.993,
477.844,
427.502,
486.179,
1098.16,
835.059,
1210.87,
849.475,
659.4,
1045.36,
703.65,
439.668,
462.484,
1794.64,
509.356,
708.862,
433.667,
1221.87,
659.421,
1003.74,
632.965,
814.75,
472.199,
647.253,
374.366,
347.923,
424.962,
921.195,
1135.13,
495.037,
546.8,
501.557,
813.355,
973.195,
628.501,
318.403,
818.016,
1597.76,
835.311,
930.227,
1173.79,
201.342,
710.803,
728.225,
279.081,
1232.79,
553.3,
502.657,
895.365,
877.637,
563.448,
247.9,
749.529,
686.025,
712.32,
291.101,
472.903,
590.034,
897.789,
2396.27,
2664.81,
1094.33,
950.532,
596.848,
881.207,
1038.95,
1040.65,
790.24,
586.619,
918.575,
558.2,
434.253,
937.225,
952.5,
357.259,
347.976,
493.026,
463.581,
1758.04,
830.649,
796.938,
792.228,
1226.28,
927.254,
167.211,
425.841,
697.311,
539.265,
988.058,
1706.61,
1199.93,
365.72,
131.381,
359.719,
313.73,
691.425,
468.061,
760.117,
472.465,
701.796,
641.257,
672.838,
378.661,
1805.65,
598.689,
502.683,
720.37,
445.743,
393.593,
640.596,
846.803,
912.968,
388.151,
307.568,
389.675,
890.198,
350.925,
346.94,
511.14,
554.21,
176.089,
687.612,
811.989,
867.32,
1114.25,
551.185,
356.363,
282.125,
387.403,
988.754,
1010.34,
845.698,
1716.86,
892.218,
534.688,
1181.96,
1511.18,
957.806,
564.137,
825.165,
352.841,
1156.58,
1648.94,
357.632,
695.392,
972.502,
275.545,
374.982,
292.573,
602.633,
397.516,
1064.17,
509.904,
1222.6,
339.026,
164.359,
456.695,
1058.53,
919.928,
330.626,
386.651,
545.183,
387.51,
1032.02,
718.758,
95.912,
220.687,
598.069,
851.841,
1254.55,
1221.78,
636.817,
1535.86,
755.169,
532.178,
374.788,
342.304,
529.737,
1330.38,
560.242,
505.6,
516.146,
229.829,
545.016,
433.275,
164.01,
777.734,
1960.74,
581.653,
601.636,
275.877,
333.359,
1289.42,
991.19,
1527.4,
899.349,
547.631,
365.908,
1395.8,
984.932,
400.587,
1278.17,
198.4,
300.724,
660.25,
576.222,
975.889,
660.811,
410.719,
598.482,
473.38,
336.955,
850.195,
1587.85,
1062.4,
1352.83,
1315.35,
323.981,
592.203,
542.164,
575.878,
2110.4,
1071.94,
1126.56,
1338.62,
1106.7,
1044.99,
474.474,
611.784,
697.422,
618.019,
578.874,
954.67,
1141.66,
476.542,
1118.39,
1286.08,
286.976,
598.194,
1759.71,
1848.75,
948.587,
678.78,
450.605,
782.731,
2564.76,
435.321,
704.113,
708.086,
328.685,
378.736,
1178.95,
538.756,
888.629,
730.678,
601.277,
1268.34,
580.295,
942.883,
898.039,
512.758,
1042.64,
466.235,
954.241,
1096.59,
788.51,
231.552,
984.841,
621.686,
423.349,
1249.38,
642.423,
781.825,
437.574,
946.524,
1084.78,
1006.69,
1162.11,
1258.63,
725.52,
451.673,
140.827,
521.352,
388.194,
795.319,
572.201,
674.371,
1239.8,
1482.49,
969.139,
1089.61,
232.356,
544.409,
1207.82,
2396.59,
711.646,
517.258,
1549.2,
443.937,
695.346,
764.324,
834.854,
1164.46,
931.211,
431.153,
1218.44,
1282.26,
1982.09,
868.213,
757.436,
539.039,
469.111,
407.342,
181.597,
1022.49,
160.857,
758.627,
417.242,
549.839,
397.909,
500.807,
388.396,
1180.47,
636.951,
682.354,
464.157,
884.987,
765.246,
800.514,
212.949,
260.402,
565.026,
545.875,
427.118,
1033.91,
228.303,
303.406,
379.648,
307.061,
