<<<<<<< HEAD
95.5469,
42.9658,
31.903,
22.7776,
66.4589,
117.175,
150.283,
126.019,
122.187,
6.87634,
70.0523,
60.7629,
7.71892,
2.4966,
1.38836,
56.9067,
75.8419,
767.663,
26.5004,
49.5368,
11.4804,
55.1081,
163.959,
26.1063,
46.24,
20.6357,
34.1245,
15.9787,
83.3943,
60.9906,
96.2721,
7.97445,
1.13978,
0.605275,
5.52832,
7.48628,
1.64014,
25.6431,
8.20127,
88.3808,
127.059,
65.0654,
103.474,
21.2613,
40.6493,
47.741,
122.228,
61.7311,
129.23,
41.6852,
106.142,
121.381,
33.6891,
114.775,
228.371,
14.1279,
57.3709,
303.538,
210.848,
213.722,
84.6925,
11.4551,
78.6161,
35.7743,
38.8151,
37.6793,
94.2479,
163.198,
155.344,
40.0845,
27.5884,
13.8108,
5.15963,
0.28487,
11.4197,
28.0886,
32.3572,
116.036,
94.2789,
37.8121,
99.1452,
6.00243,
0.29593,
14.9289,
8.8126,
2.25439,
31.7736,
25.742,
12.9965,
75.0981,
64.0738,
6.70811,
16.5593,
41.2947,
59.0083,
48.8952,
31.556,
85.6293,
148.666,
123.61,
305.843,
66.0047,
78.082,
605.759,
6.58526,
58.4216,
48.9556,
41.9609,
31.4992,
117.452,
5.47388,
68.4483,
43.3103,
67.9598,
76.1359,
11.7602,
8.4636,
39.6636,
50.9203,
26.4319,
27.2682,
179.479,
54.6193,
5.12461,
23.4711,
68.9906,
184.072,
101.501,
27.1824,
13.4203,
47.8465,
47.3447,
46.8623,
9.63813,
40.3365,
58.6899,
147.957,
70.2616,
320.671,
49.0183,
33.5916,
85.2117,
177.64,
155.024,
19.3062,
8.00714,
120.254,
129.348,
284.235,
601.41,
167.755,
123.977,
54.4153,
161.104,
73.7111,
82.5503,
67.2568,
7.42502,
1.87946,
112.371,
22.2316,
3.08116,
17.2664,
46.2399,
83.062,
1.20205,
0.251238,
95.982,
24.6196,
13.4927,
59.9501,
44.3153,
15.5429,
23.033,
143.427,
113.256,
173.805,
46.0679,
11.9037,
19.2328,
72.3688,
23.8155,
43.5406,
5.16547,
7.12076,
8.38772,
50.9691,
89.2964,
203.381,
1.92423,
0.119397,
11.3982,
120.982,
73.2264,
57.2802,
93.3917,
19.9965,
240.482,
559.878,
14.5954,
11.4276,
55.5469,
4.01219,
2.11429,
38.2171,
4.88691,
45.3199,
10.6002,
78.5997,
60.4552,
44.1958,
13.8431,
27.2314,
29.9589,
39.7675,
41.0143,
2.09152,
108.675,
57.4616,
4.69386,
68.6419,
35.4423,
5.41432,
4.19602,
49.7415,
48.0338,
29.1087,
2.94323,
49.9918,
1.08318,
8.46939,
36.5599,
23.6365,
1.22811,
0.937238,
10.7384,
3.32453,
20.3035,
122.907,
13.6379,
1.71587,
17.1906,
49.6772,
3.86634,
31.675,
53.3344,
53.0967,
26.9998,
21.9333,
39.3278,
84.9736,
49.0132,
11.3288,
25.0282,
59.2354,
14.3373,
18.1986,
84.8622,
94.9487,
31.7746,
11.3661,
32.2402,
71.4505,
11.0679,
70.0217,
91.2402,
87.4173,
87.2825,
78.216,
69.9822,
48.3033,
33.4085,
0.567876,
2.47468,
26.6543,
27.3166,
25.915,
20.6904,
51.8735,
45.2008,
306.416,
513.827,
23.2019,
27.5234,
4.17759,
11.5942,
24.7212,
56.5607,
64.7793,
25.4985,
25.4097,
13.9459,
27.8185,
62.5248,
131.504,
19.7745,
33.0437,
34.3751,
23.6693,
47.8008,
91.5175,
146.317,
136.128,
36.1031,
35.4388,
19.1688,
40.5677,
158.697,
46.4905,
35.0804,
11.3537,
10.8897,
24.3813,
23.7762,
1.83525,
21.5356,
53.9523,
313.117,
29.6558,
151.781,
105.2,
62.448,
65.7959,
95.4176,
55.1402,
63.2474,
17.5651,
2.06945,
111.015,
300.493,
301.148,
107.598,
8.26261,
14.1406,
36.3021,
19.4897,
16.3187,
47.4466,
17.6064,
26.7104,
51.8656,
17.277,
19.4371,
149.962,
57.4689,
64.8739,
31.7093,
15.0117,
19.7167,
62.1722,
233.573,
88.3238,
10.4511,
192.532,
50.4532,
34.2443,
68.6172,
26.898,
8.98584,
53.3979,
25.0124,
93.2061,
54.8655,
30.4085,
20.5469,
20.6616,
83.4413,
113.303,
1.8469,
11.4299,
99.8432,
71.0069,
8.96058,
102.745,
57.7857,
161.496,
47.9125,
19.5653,
197.343,
134.738,
395.171,
64.0446,
53.8211,
10.4749,
14.0634,
133.69,
295.604,
53.6786,
12.0249,
26.9394,
15.7703,
8.30043,
96.7363,
51.7323,
58.7581,
27.8775,
45.8848,
10.5269,
30.0436,
56.8218,
28.3359,
11.9913,
15.6818,
91.9232,
160.989,
64.5622,
128.009,
32.7912,
5.07889,
21.5235,
104.833,
58.4122,
58.6613,
21.7346,
28.2534,
83.0121,
237.217,
132.669,
24.0932,
37.4374,
67.1467,
128.5,
89.4193,
14.9284,
17.5247,
7.79231,
47.1777,
44.3787,
57.2512,
676.447,
174.485,
89.5122,
33.8651,
58.6668,
35.8965,
35.3367,
91.8822,
112.223,
376.823,
49.6239,
20.3647,
6.78788,
38.1476,
57.0034,
27.8499,
24.6024,
11.2862,
21.278,
4.75821,
70.3922,
50.4936,
35.9939,
46.7746,
66.1217,
100.719,
330.28,
77.9778,
34.9171,
72.1063,
4.05648,
34.5926,
76.5077,
39.0801,
43.8144,
42.5114,
38.0167,
52.5088,
4.87523,
3.37262,
7.34678,
60.0844,
52.5036,
64.3833,
5.26204,
37.7593,
17.5657,
37.6666,
79.6861,
113.877,
33.7949,
190.404,
173.81,
67.2798,
18.7517,
43.7891,
18.1705,
131.206,
84.4398,
75.4371,
10.7461,
81.7398,
25.3313,
31.6217,
46.9541,
50.9874,
60.0587,
14.49,
22.5827,
37.0716,
23.086,
7.89418,
12.7998,
24.041,
7.08631,
41.1778,
36.309,
126.805,
50.6898,
53.3306,
11.3816,
45.4087,
27.5485,
32.3474,
138.104,
93.8839,
176.769,
60.7978,
36.1568,
30.125,
20.3025,
29.7223,
20.5789,
56.6547,
3.81986,
23.2861,
14.2682,
5.53028,
56.7906,
31.2523,
38.9957,
13.2632,
103.238,
118.114,
61.8556,
119.573,
55.7874,
54.4407,
8.75724,
35.8826,
11.3905,
18.9232,
15.192,
23.9034,
7.52638,
40.1936,
40.081,
2.27199,
1.88923,
104.741,
5.49121,
18.1051,
10.3278,
2.1707,
77.8854,
45.5212,
11.2632,
83.5948,
38.3137,
5.18074,
1.72685,
20.482,
180.399,
70.4595,
166.05,
56.1601,
98.5332,
2.14193,
33.3572,
78.6271,
5.95054,
30.6549,
18.2396,
8.62791,
10.6804,
41.931,
108.555,
80.7542,
62.3472,
17.5954,
5.14314,
2.53774,
33.8316,
144.906,
31.0115,
33.3194,
135.135,
44.5501,
37.186,
44.2384,
23.2981,
1.81702,
5.8821,
41.1807,
10.4473,
28.2921,
9.33609,
87.1968,
63.4747,
31.6976,
98.3404,
99.6124,
29.1413,
38.9569,
114.754,
67.8524,
3.54382,
3.16377,
31.8824,
8.75041,
0.682688,
20.8605,
107.186,
40.9526,
261.514,
78.6839,
128.748,
39.6733,
49.9474,
37.9616,
42.5146,
10.8921,
7.57874,
3.15446,
9.13138,
26.5339,
286.132,
28.4076,
111.769,
3.5448,
7.89023,
39.5595,
8.91749,
31.9558,
72.0546,
1.69373,
8.84574,
28.726,
130.939,
5.66036,
7.91004,
1.01769,
0.497225,
22.2664,
39.1869,
3.08449,
31.1764,
122.319,
350.924,
7.01765,
4.59598,
3.65069,
40.6155,
40.3212,
58.3691,
25.0707,
22.1498,
6.09601,
88.9138,
27.861,
25.7415,
64.7941,
67.9065,
113.786,
240.678,
267.415,
24.5485,
19.7127,
6.98938,
47.5032,
63.0648,
75.5627,
3.03251,
5.45251,
32.3704,
70.6156,
53.2878,
51.812,
65.8784,
29.1836,
13.5932,
64.915,
42.2694,
15.0421,
131.127,
4.22982,
1.15088,
23.6574,
98.2638,
18.8203,
10.8797,
7.9874,
9.19485,
53.0692,
0.519959,
0.0698794,
0.529701,
133.433,
45.3957,
37.2631,
3.95642,
1.53911,
15.2005,
32.0379,
30.478,
14.1211,
6.9813,
38.9489,
12.2508,
119.736,
165.624,
140.01,
134.94,
282.949,
295.556,
115.403,
69.0991,
161.48,
90.0115,
63.6455,
176.531,
141.624,
166.458,
37.0381,
9.92535,
2.2472,
16.6278,
20.4618,
25.196,
92.9327,
73.3539,
54.8454,
30.2359,
5.88799,
33.7507,
48.0127,
2.39918,
43.3646,
80.6905,
6.46681,
17.3347,
31.7261,
1.53624,
125.779,
10.102,
13.8703,
91.9828,
25.1606,
3.25435,
23.8926,
14.7212,
35.8114,
34.3542,
99.7641,
34.9892,
66.7088,
128.268,
79.4428,
264.124,
72.3671,
6.8865,
31.4663,
22.1,
127.268,
224.966,
38.7881,
117.131,
41.6529,
6.43153,
70.7198,
53.5508,
22.6597,
236.921,
40.5004,
13.4645,
0.0543216,
2.1611,
47.5434,
121.357,
132.103,
33.0246,
47.9934,
75.4,
31.3543,
19.8812,
70.1189,
87.2345,
69.819,
38.9035,
39.6716,
51.1008,
2.72614,
7.40571,
96.5484,
201.145,
103.777,
27.7662,
65.0639,
2.27643,
0.931788,
0.229597,
5.48528,
0.922671,
16.366,
1.11675,
26.3449,
67.4761,
16.1266,
188.278,
32.7868,
12.2778,
15.6443,
23.6469,
92.7644,
174.759,
123.877,
110.227,
28.5752,
15.0716,
22.8121,
56.4681,
26.9442,
36.1551,
8.41912,
27.4258,
27.1602,
87.282,
91.029,
110.218,
72.0561,
50.538,
64.0121,
59.4985,
86.3887,
71.6532,
128.563,
197.676,
208.575,
75.1573,
13.7705,
39.7574,
7.40621,
28.3644,
21.7029,
10.2967,
50.3439,
14.2956,
38.2061,
0.879288,
17.5244,
15.8823,
25.7011,
11.609,
11.2617,
2.54962,
66.1983,
29.3949,
11.8613,
59.9893,
62.0465,
13.7504,
12.2416,
72.2655,
105.379,
11.6355,
83.4054,
11.1517,
17.1922,
72.4336,
3.59625,
22.1099,
58.9478,
8.94752,
15.1874,
29.7073,
23.9214,
1.73082,
275.302,
66.1895,
22.1383,
113.088,
49.8495,
71.3073,
30.7427,
138.127,
187.554,
40.3934,
142.197,
21.1576,
51.3375,
26.8063,
170.682,
81.662,
164.101,
22.4244,
61.2179,
35.9515,
2.26958,
1.42502,
45.6347,
34.751,
26.4259,
21.6831,
6.7281,
7.53672,
50.4047,
31.9459,
50.0202,
24.9771,
13.2495,
3.83166,
2.01424,
7.38386,
23.8425,
15.8118,
12.3698,
29.2464,
0.84095,
23.8706,
46.924,
136.091,
153.574,
14.2511,
39.8688,
30.2699,
53.3507,
30.5457,
232.146,
49.339,
38.9472,
44.4206,
31.6148,
4.63706,
109.754,
382.495,
40.7824,
28.5508,
77.7829,
6.78072,
5.38806,
10.9719,
42.2198,
17.8667,
42.4455,
48.1731,
142.438,
64.2148,
32.0208,
46.8005,
24.7974,
23.8944,
15.1574,
0.800252,
5.32089,
46.2287,
46.6255,
57.4351,
20.2147,
17.1735,
3.73331,
1.86117,
1.19114,
63.1636,
54.7615,
8.40759,
17.3753,
57.0057,
41.7211,
27.8321,
55.726,
152.373,
12.9456,
39.5936,
37.7755,
123.983,
59.0459,
96.0463,
68.1759,
140.474,
96.7771,
69.6384,
100.866,
39.6324,
91.1361,
76.7923,
4.35986,
8.84252,
42.7547,
7.18059,
11.1548,
47.5438,
10.5125,
148.917,
20.0865,
2.63182,
126.07,
48.372,
16.9355,
102.298,
57.2373,
24.3142,
0.873167,
7.97793,
19.3468,
79.4914,
40.7878,
142.949,
87.8677,
95.3501,
45.5066,
70.2139,
77.5229,
33.2486,
38.275,
34.9992,
41.4452,
101.712,
30.4997,
27.9417,
4.01995,
41.7494,
45.5386,
33.5011,
18.667,
194.017,
131.966,
41.8887,
6.29433,
4.95376,
112.568,
28.5362,
73.6092,
138.617,
229.729,
18.1737,
5.31941,
2.10342,
24.7681,
21.6825,
6.47106,
37.1856,
13.448,
60.7834,
38.93,
11.342,
47.9215,
21.0763,
2.60132,
11.0733,
76.195,
8.22941,
1.08673,
39.2231,
98.2552,
39.5279,
77.9492,
32.9094,
268.853,
337.209,
205.372,
97.3246,
14.4592,
18.0024,
26.7959,
0.38946,
11.8575,
347.547,
58.6219,
46.854,
99.5121,
22.6352,
33.5599,
70.4916,
24.8739,
130.981,
127.372,
57.6273,
105.757,
39.383,
38.9015,
85.54,
15.6434,
18.2109,
46.8742,
4.38489,
0.820492,
14.8923,
63.897,
69.8873,
1.14056,
0.117123,
2.23157,
26.2366,
25.6219,
35.3634,
0.825945,
10.2699,
1.81144,
21.4045,
26.4734,
29.5254,
19.5747,
106.737,
38.9019,
142.405,
12.602,
45.694,
44.1881,
74.4054,
258.683,
150.888,
69.8711,
145.067,
145.034,
107.446,
68.8058,
20.0347,
70.3975,
96.221,
36.4519,
164.159,
142.793,
128.581,
298.798,
134.554,
214.04,
46.2977,
249.123,
230.716,
35.5088,
40.4886,
8.02995,
35.9133,
182.03,
98.8169,
38.7217,
84.3763,
14.9203,
96.129,
1.30037,
6.04663,
41.6672,
14.7006,
9.94448,
35.5689,
0.212056,
2.6184,
1.3793,
31.7809,
9.3014,
3.77977,
96.7103,
53.2804,
36.8316,
1.13502,
0.749362,
5.45891,
6.14564,
43.5602,
17.4083,
11.2216,
76.7075,
95.5075,
62.0391,
58.9105,
10.5661,
38.6217,
13.2635,
88.5314,
128.487,
41.438,
202.05,
65.933,
27.1613,
48.4799,
58.9984,
33.6847,
24.0207,
57.7363,
3.99468,
27.1315,
3.18074,
14.2815,
260.194,
39.8394,
120.809,
303.092,
46.4392,
20.5894,
20.6857,
64.788,
15.3914,
25.5562,
88.9803,
90.7512,
3.97247,
6.45808,
5.25061,
16.1102,
12.461,
20.5525,
4.90185,
36.0727,
11.1048,
74.077,
38.0743,
37.518,
57.0646,
91.9409,
13.187,
5.07812,
128.136,
70.8499,
25.1765,
44.5235,
7.03661,
0.511,
3.63897,
37.9708,
42.147,
31.1651,
101.49,
10.5191,
8.38631,
18.6887,
67.5458,
97.7699,
4.23429,
30.9911,
0.679403,
14.9889,
52.1027,
109.395,
156.224,
76.1497,
82.7353,
56.883,
9.89628,
36.795,
32.4197,
39.7954,
55.3108,
17.0981,
23.1589,
80.0171,
36.0212,
9.36205,
9.05906,
41.0653,
4.13716,
147.954,
31.374,
23.7511,
6.65546,
10.255,
30.5377,
72.7197,
106.747,
13.9503,
42.274,
135.323,
122.323,
35.677,
30.8566,
49.6296,
4.29068,
1.43007,
1.03394,
14.5135,
15.4939,
51.79,
14.5266,
33.7394,
10.4884,
15.79,
95.2165,
124.868,
120.348,
14.4184,
10.918,
31.3599,
28.2244,
29.6629,
20.5389,
18.2989,
59.5854,
128.101,
22.4026,
9.10006,
17.9265,
27.2136,
53.7111,
16.7666,
15.378,
14.817,
45.7496,
126.95,
170.934,
214.996,
92.9248,
92.173,
33.0226,
15.3486,
10.1898,
10.036,
10.57,
127.297,
54.6542,
90.9928,
27.5508,
91.6506,
25.7626,
56.2229,
0.381345,
10.2833,
4.02139,
16.6888,
22.9848,
23.3209,
71.9967,
7.93306,
38.5314,
33.2704,
37.606,
67.1584,
23.4326,
4.39184,
53.1419,
111.324,
28.6647,
17.869,
6.60625,
0.440107,
10.5922,
69.1172,
91.5508,
97.4362,
39.6306,
8.16316,
2.41252,
0.592434,
24.0122,
24.9933,
18.4345,
19.8569,
34.187,
48.4874,
38.3762,
129.43,
198.858,
211.775,
10.3014,
8.58085,
135.423,
21.0386,
11.4406,
13.354,
10.0402,
35.8884,
58.5866,
20.0459,
5.71562,
93.7807,
29.6142,
16.1404,
7.26458,
25.4247,
23.9763,
17.87,
17.2068,
129.57,
37.7176,
7.61981,
109.468,
46.5799,
58.7015,
18.9597,
153.319,
116.948,
30.8312,
17.3097,
37.2027,
9.61304,
19.0595,
130.816,
58.1123,
21.7429,
25.4691,
0.539158,
2.51628,
6.66616,
32.171,
3.89098,
13.8476,
71.8484,
91.2516,
66.6116,
133.027,
75.2594,
63.7571,
503.445,
1.83875,
26.2831,
97.7132,
21.8543,
48.2823,
12.9552,
42.1474,
52.0282,
10.3486,
6.43902,
3.45203,
4.16293,
104.543,
38.6848,
9.96976,
132.012,
45.2836,
18.11,
28.4857,
6.83006,
106.242,
36.2406,
34.3427,
65.0394,
39.0782,
3.51532,
72.912,
67.2533,
128.724,
28.4329,
60.0707,
31.6921,
394.302,
283.406,
41.3585,
12.4823,
9.54103,
24.0846,
37.9798,
48.3548,
48.6761,
39.9365,
44.4101,
25.3777,
142.079,
41.36,
77.8017,
61.9394,
77.8942,
90.1211,
5.93735,
15.0888,
12.7828,
24.4497,
114.108,
89.7318,
29.5169,
139.616,
68.636,
9.1898,
51.8168,
23.4192,
169.131,
68.4518,
20.1788,
47.1183,
39.4893,
24.8917,
3.11643,
79.7494,
17.551,
36.3157,
89.192,
31.0162,
24.059,
33.5082,
112.898,
195.697,
357.976,
246.833,
171.978,
157.175,
67.6698,
15.0108,
23.7094,
7.13972,
14.7957,
11.9135,
5.30881,
69.0393,
59.5584,
61.6659,
4.99574,
3.36454,
18.6141,
18.109,
98.4387,
35.1033,
13.9878,
15.4555,
152.989,
53.8511,
15.7576,
36.9132,
21.2992,
25.62,
68.3608,
41.0439,
112.358,
138.339,
18.514,
39.5728,
43.6762,
167.044,
119.716,
4.08872,
1.58341,
1.88479,
15.4102,
64.0987,
26.016,
205.936,
37.6313,
27.4878,
34.2383,
113.83,
47.8723,
53.3894,
57.0517,
20.3106,
13.5102,
13.6547,
44.596,
59.6062,
37.8239,
25.1954,
32.945,
69.0145,
328.354,
102.227,
21.132,
10.0367,
5.48324,
0.530265,
14.99,
50.6346,
180.451,
77.4536,
152.18,
91.0141,
62.3938,
97.6825,
100.885,
73.7604,
12.1364,
13.915,
10.8191,
25.2243,
27.6359,
142.684,
52.3035,
139.035,
34.2262,
178.281,
47.7377,
9.98861,
120.968,
35.6679,
3.65872,
71.7401,
272.174,
370.068,
167.582,
7.29054,
12.6139,
162.35,
56.3524,
114.762,
111.797,
10.432,
68.5984,
172.371,
41.8044,
74.4978,
8.78756,
15.5697,
18.2927,
14.0488,
2.14069,
37.3754,
24.3833,
42.9507,
4.675,
16.6092,
98.2155,
94.1388,
116.211,
67.6861,
124.546,
153.469,
105.029,
98.2854,
119.41,
9.35025,
2.14077,
0.656203,
0.983727,
17.6119,
150.239,
142.893,
69.5703,
44.7161,
95.3045,
53.8319,
9.93626,
190.784,
28.9398,
83.198,
174.732,
225.611,
269.33,
273.589,
239.524,
72.5796,
30.2926,
106.717,
119.214,
78.1057,
33.1424,
8.70395,
17.9332,
25.5009,
39.7041,
33.8827,
2.96889,
10.3613,
19.528,
13.9166,
2.46645,
5.88492,
111.225,
31.7331,
77.1475,
131.353,
99.3465,
107.953,
96.9568,
66.9803,
157.354,
104.738,
81.897,
48.2051,
3.98563,
12.3599,
16.2954,
7.78099,
17.0517,
113.951,
25.0955,
44.2283,
90.3857,
16.4771,
28.3996,
29.1951,
183.839,
52.8077,
60.9442,
95.3519,
59.0668,
22.7502,
9.33583,
34.393,
107.882,
606.764,
46.936,
9.08,
41.2554,
5.33394,
0.527888,
4.54012,
4.1483,
63.1797,
13.7945,
73.386,
0.480635,
29.3217,
0.924857,
23.4298,
12.1422,
8.29127,
58.2265,
107.45,
29.6224,
60.5441,
38.0785,
312.241,
165.119,
86.0888,
242.473,
37.802,
104.145,
169.166,
78.6495,
17.2537,
22.9318,
6.84417,
45.6543,
45.4406,
53.4477,
39.5162,
118.153,
196.62,
60.6637,
30.3817,
24.4424,
22.099,
42.9295,
101.006,
39.4149,
29.0632,
3.75807,
9.3793,
350.029,
61.2061,
109.268,
79.5556,
109.097,
1.53584,
1.07179,
2.89979,
12.461,
24.0444,
43.9584,
5.99879,
9.3326,
30.2736,
18.0458,
14.623,
1.83323,
18.8739,
16.0537,
18.5536,
17.036,
66.8647,
91.2669,
270.904,
111.773,
53.4438,
54.6036,
69.8279,
85.5435,
235.65,
156.96,
24.8597,
17.0259,
14.1335,
41.2611,
62.4764,
53.3504,
51.1546,
10.033,
12.0568,
20.7516,
48.9796,
15.9448,
3.15773,
94.6157,
135.498,
101.772,
35.8177,
11.2036,
23.2139,
13.1794,
66.771,
127.923,
31.4522,
3.55982,
13.2278,
3.94997,
20.2347,
9.7506,
3.28738,
62.0526,
64.8204,
76.4112,
44.6784,
28.7005,
194.849,
72.9592,
69.1566,
5.88298,
10.1846,
5.47832,
14.3431,
156.813,
195.518,
102.129,
158.998,
110.105,
101.705,
10.3878,
42.3098,
154.91,
30.0601,
8.16614,
57.2322,
147.641,
59.8408,
50.5382,
36.0967,
31.1182,
25.146,
53.4184,
39.9732,
36.8248,
88.2394,
140.517,
101.249,
54.2257,
72.0567,
1.76245,
3.81341,
3.66103,
26.4188,
88.2943,
27.9538,
0.669179,
27.4021,
42.0041,
0.473729,
76.3097,
43.1093,
7.10924,
23.8471,
60.3229,
42.3539,
