0.0489545,166.205,219.574
3.16338,157.582,209.083
0.381994,157.105,212.821
6.15792,158.784,206.941
5.09388,158.79,208.144
4.06498,157.528,214.429
0.784984,159.974,207.776
4.14758,158.539,208.653
6.34544,159.398,214.33
3.14773,159.493,208.336
8.50187,157.297,223.834
5.96081,159.311,207.138
6.66524,157.842,212.135
2.90332,159.005,208.827
3.46247e-05,157.22,212.511
0.519428,158.668,210.643
2.44584,158.358,206.005
5.71072,158.194,209.691
3.9177,157.831,214.302
5.21416,159.636,207.204
1.98004,159.128,209.113
1.13337,158.884,209.87
6.61255,157.29,209.906
6.77875,159.107,210.051
9.72715,157.727,218.814
0.420535,174.587,207.901
0.452926,174.373,207.947
0.583713,174.833,207.776
0.184202,174.248,207.917
7.54315,176.597,208.711
6.84669,166.813,220.019
6.8059,167.044,219.85
5.38044,174.454,221.377
5.62632,172.882,222.015
5.59444,172.622,221.837
5.59574,173.19,221.808
2.72721,175.478,214.253
7.23971,173.79,218.827
0.551558,162.241,220.43
6.3188,173.785,221.361
6.50236,173.82,221.278
7.78204,172.273,223.789
4.13219,170.679,219.796
3.63796,172.978,223.408
3.81998,163.439,225.365
7.864,173.748,217.076
0.597246,174.614,211.033
0.724591,174.635,210.99
0.0791858,157.308,213.704
2.94881,176.198,213.876
6.32535,171.482,220.074
5.92397,157.742,207.019
1.97114,163.767,220.86
4.9347,175.769,221.82
9.50724,162.423,206.34
8.29071,171.067,222.012
4.93688,175.499,222.557
0.452647,174.673,209.3
6.94829,164.538,206.358
3.35428,173.636,223.289
10.7386,161.775,210.073
2.61001,174.68,207.505
8.63233,176.378,215.31
4.83145,176.769,210.84
4.28954,174.586,220.3
3.68443,165.187,222.224
10.1419,175.929,209.686
5.58716,176.105,215.192
4.87129,162.009,220.209
4.40997,162.181,212.989
4.90723,167.189,218.44
6.96564,166.759,222.84
1.27878,175.26,211.839
1.62332,169.264,207.516
9.70476,158.597,223.894
9.59527,171.463,213.435
6.19345,173.258,219.644
10.9159,174.504,216.901
1.92415,172.539,224.269
2.09595,172.56,224.232
9.7496,176.056,220.7
3.52541,162.718,221.529
7.85903,172.142,222.686
4.68604,172.555,223.398
7.37966,171.117,222.563
3.57381,162.122,221.753
7.52491,173.73,206.799
1.46736,166.021,220.133
8.40469,164.013,221.488
10.5742,164.797,221.464
8.30354,175.682,225.567
3.63966,164.788,219.238
4.06515,164.517,220.426
5.08978,176.955,218.31
6.3085,165.573,217.113
1.58977,168.03,219.465
5.69703,163.587,221.171
5.66794,172.033,222.843
4.47577,161.285,208.874
9.58374,175.567,207.164
0.277116,170.799,216.173
3.49607,170.944,220.91
9.72294,176.525,215.038
10.4696,174.923,207.13
2.22739,173.013,212.565
0.625367,163.212,221.007
9.99984,175.676,211.846
6.94354,171.806,224.292
2.33211,172.147,220.64
5.44306,169.193,225.114
8.18374,167.068,221.613
7.23837,168.002,220.127
3.24024,164.16,223.119
10.5094,176.983,207.189
4.09765,164.42,220.211
4.56406,158.303,224.025
2.50512,176.045,212.855
1.00235,163.244,220.926
0.339439,174.732,208.798
5.11081,167.581,223.135
0.521957,173.331,207.861
3.66667,175.82,214.647
0.948873,173.431,215.074
3.73971,172.694,206.683
