4.91558,31.5719,62.6139
4.51938,32.0926,62.9199
4.7268,31.6765,62.9701
4.59752,31.7507,62.7309
4.78565,31.3474,62.237
4.71215,31.3961,62.4354
4.925,31.3353,62.7577
5.00817,31.3157,62.8009
4.85456,30.7526,62.6431
5.7962,29.9544,62.9683
5.25223,30.9985,62.4598
3.39797,32.0388,62.9544
4.2711,32.6171,62.8386
4.91441,30.5172,62.4715
8.30725,27.539,60.3762
8.15342,27.6154,60.576
7.94639,29.4669,56.2616
8.028,29.5181,56.2904
7.83132,29.448,56.3747
7.95089,29.8146,56.6351
2.07241,36.0518,51.6082
6.31286,33.7304,49.3105
6.27741,33.7117,49.6849
11.9269,25.3021,59.3274
9.85874,27.8436,60.4578
9.82793,27.6762,60.4002
6.12826,35.5904,62.2103
6.19965,35.6802,62.2486
3.53254,35.2648,54.2157
4.84277,33.2367,52.3406
4.61512,33.2161,52.1899
5.15375,32.9601,52.1525
4.43865,33.4677,52.1957
5.08093,33.0594,52.5298
4.90191,33.7759,52.2401
4.91824,33.6232,52.1057
4.94356,33.8431,52.18
5.14733,33.2099,52.4816
4.92535,33.367,52.187
4.97103,33.3393,52.1058
4.97916,33.4593,51.9931
5.14018,33.154,52.7697
4.72712,33.6147,52.5127
4.75616,33.6244,52.4362
3.6681,33.3696,52.1001
4.5037,34.0571,51.6828
4.90986,33.0608,51.4164
5.75318,33.1145,52.1238
9.86918,30.8873,48.684
10.0147,36.5302,52.9493
11.0611,25.5999,61.7796
11.2488,25.9582,61.8381
10.7819,25.7004,59.8728
10.6609,25.7751,60.0495
10.7996,25.8457,60.0359
10.7972,25.4766,60.2264
11.0086,25.5831,59.9864
11.2307,25.3407,59.6762
10.9816,25.6736,59.7617
11.3536,25.5773,60.2485
10.906,25.7309,59.9969
10.6711,25.8718,60.1687
10.9711,25.5594,60.0858
11.4759,25.7893,60.1818
11.0718,25.348,60.0042
11.4205,25.6392,60.378
10.4381,25.4045,59.9618
10.9656,25.1736,59.9645
10.9185,25.8704,59.9479
10.9023,25.7652,59.9128
10.5848,26.0249,60.0653
10.8238,25.7258,59.7339
10.6596,25.1473,59.9104
11.4985,26.132,59.8714
6.42673,26.7525,53.053
6.44366,26.7185,53.0645
6.26482,27.2506,52.5307
6.73415,25.9565,55.5912
7.26068,26.1787,54.6441
6.79143,26.4426,55.0569
7.07332,26.5327,54.3108
6.87907,26.0736,55.6928
7.08876,26.0816,55.0119
7.23271,25.9741,55.3346
7.17506,25.9855,54.3528
6.90039,26.0237,55.9992
6.89415,26.3392,54.6012
6.82314,26.3178,54.3903
6.72309,25.9496,55.7301
6.80035,26.396,55.5282
6.89196,26.0967,55.9886
6.97287,26.1494,54.9554
6.77502,25.5825,55.8886
7.11771,25.9485,54.4871
6.65607,25.7236,55.3958
6.95825,26.5497,54.4861
7.15636,26.2549,54.5287
7.51895,26.4523,54.9195
7.10324,26.1494,54.3847
6.38,26.4355,55.0984
7.54787,25.6586,54.9374
7.56368,26.8383,54.0558
6.47242,27.008,52.0438
6.15347,27.1625,52.0338
6.45848,26.9866,51.816
16.7853,31.3425,60.6611
1.63686,34.4589,59.4082
6.2338,27.7404,54.3144
6.24451,27.7276,54.6421
6.58664,27.6297,54.4082
6.03489,27.9605,54.2587
6.22717,27.8572,54.4131
6.4364,27.9982,54.3353
5.93302,28.1127,54.1731
6.38355,27.6912,53.898
9.58402,33.9857,52.2792
4.88024,26.9049,53.1824
4.87641,26.7871,53.2215
4.92167,26.5678,53.0771
5.73174,29.6603,62.1416
5.6877,29.5673,61.87
5.90708,29.5905,61.8208
6.37736,29.7558,62.4306
6.32089,30.1463,62.0226
5.23565,29.3305,62.3904
14.407,28.5253,61.9332
14.4505,28.8275,62.2892
5.93651,29.3483,54.471
18.9828,38.0375,57.7658
6.30105,26.1313,46.4854
12.4805,32.9425,60.1134
9.12925,27.1021,59.6934
9.07326,27.2929,59.9357
10.5677,32.7705,59.1844
10.5406,32.4537,58.9762
6.8658,34.894,53.3322
13.5822,33.3569,60.4273
7.37324,31.4443,49.18
14.4902,33.6291,59.6905
10.2322,26.2275,61.2102
10.4591,25.9479,61.2493
10.3213,26.3264,61.4216
10.4335,25.987,60.8867
17.8801,36.3202,58.6096
17.9039,36.4992,58.7921
17.9464,36.3676,58.7128
3.81212,25.0358,44.4879
3.84025,25.072,44.3543
8.79314,25.0318,54.0079
6.04154,31.8214,48.5826
7.05566,25.5506,61.1839
8.84307,31.956,61.1382
9.38759,32.1209,61.3383
8.54797,32.2292,60.528
9.40113,32.1266,61.4625
9.0494,31.9852,61.1535
8.81737,32.4094,61.1213
9.52458,32.1431,61.2166
9.01175,32.3234,61.3179
8.82111,32.1203,61.0898
8.61767,31.8614,61.7019
8.08037,31.9197,60.9117
9.80046,31.8227,60.723
9.56245,32.3632,61.5544
8.76968,31.1966,61.0808
8.12215,31.7532,61.0032
8.26902,31.7011,61.5823
6.81845,34.7985,47.6204
7.2958,27.7144,61.906
4.1855,33.9616,52.9024
4.21792,33.9448,52.8454
4.02686,33.9272,52.6813
4.11127,33.7977,53.4255
18.6149,34.5773,57.5276
16.0052,36.4959,57.2002
8.90753,28.3521,57.6572
6.091,33.4568,50.0903
5.87139,33.2987,50.1855
7.33177,37.1159,52.9308
1.92118,28.8654,46.7657
5.81141,27.2361,49.8192
5.61374,27.3169,50.085
15.2522,36.3575,57.0983
15.0302,36.3991,56.9224
14.9651,36.4743,57.0727
3.41954,39.8553,45.6831
3.36375,39.572,45.7818
5.43887,25.4258,51.9725
5.34707,25.3975,52.0663
5.8129,28.2903,56.2411
5.62926,28.1485,56.4769
19.8315,39.6315,57.7002
7.30918,27.5276,62.1583
16.6634,32.9855,59.7141
19.2515,39.8158,43.1524
19.1662,39.7248,43.0912
19.3205,39.8576,43.3182
16.9065,31.0064,60.7809
16.9076,31.0622,60.8877
7.7043,26.1651,57.7134
6.51897,34.0388,62.3919
9.21356,32.13,59.1971
6.93943,33.0096,62.0118
6.89717,33.0716,62.21
7.24398,33.0143,62.2999
7.1809,28.1026,62.2071
7.12086,28.0176,62.0591
6.66811,27.7537,62.3042
6.9004,33.0809,54.3581
13.3956,37.753,51.0539
14.8733,33.9693,59.518
11.9423,33.9109,58.3318
11.9045,33.7387,58.3976
11.8832,33.9136,58.4119
8.55162,26.6185,56.1764
8.24348,26.5925,56.1786
1.23209,34.5688,57.6555
1.27173,34.6092,57.4271
8.85869,27.247,61.1186
8.8813,27.3375,61.2037
6.67812,25.649,49.5769
6.70365,25.5507,49.5065
11.2751,29.4138,61.0144
11.1398,29.2985,61.2016
11.4181,29.3466,61.2467
4.87005,26.9511,48.2152
7.92266,27.9082,61.6894
8.37592,34.031,55.2404
8.3465,34.0638,55.1768
8.79224,25.6783,55.7432
8.59249,25.8241,55.5184
2.62297,28.8358,55.7345
7.26883,32.5767,49.9976
7.23098,32.406,49.7919
7.49226,32.5476,50.0037
6.23903,34.9143,54.9713
12.481,34.1002,57.5621
6.70657,34.8094,47.1807
18.6421,34.3413,60.0802
18.7852,34.377,60.2974
1.47132,29.4832,57.5824
1.46104,29.3975,57.6842
1.14047,36.7928,55.2734
3.73541,28.4074,55.1003
4.71113,26.4693,46.7679
3.35852,36.2407,53.1766
8.45202,27.1222,59.4841
19.3492,35.0641,55.2791
2.32031,33.2804,56.8564
2.81031,39.3823,53.6789
9.43937,27.7605,56.3742
3.09135,35.9082,56.0324
13.5036,25.5337,60.3839
3.48061,25.5761,43.2642
3.34857,25.5857,44.1004
6.0223,25.4791,54.4743
4.48983,28.4024,44.712
10.1109,32.3579,59.7992
9.22497,26.3622,58.7994
12.051,34.014,52.5755
18.4163,35.1503,60.7202
3.5308,36.4099,59.5881
3.64536,35.9664,58.8108
19.1576,31.9138,59.3496
3.83591,35.8116,48.4336
5.48636,29.3885,59.0903
5.89912,36.9734,59.2908
6.70361,38.0879,62.359
6.70867,33.3148,53.6847
1.39205,25.897,54.0657
5.59884,25.1194,51.1458
8.3147,26.0247,55.4166
6.75562,25.0118,48.0863
11.9023,32.6669,60.374
11.8767,32.6317,60.4341
16.6471,32.148,53.0109
7.00118,29.0561,61.4798
6.53306,28.437,61.8706
6.86482,28.5879,62.1738
7.06529,29.2704,61.2913
6.42523,26.3315,55.267
13.7682,30.7545,60.6789
8.05451,35.8012,53.3289
3.90365,25.0401,45.17
10.9416,31.3397,57.0802
16.062,41.2414,48.9744
10.8243,29.9186,60.9225
7.27921,30.8616,55.6714
5.9688,32.1624,49.5597
4.43291,33.886,52.2625
11.0181,30.7683,56.5888
4.10233,33.2341,52.2285
19.0414,25.3998,61.2624
7.50208,32.6799,44.4832
4.64725,36.8649,58.8835
4.55114,36.8296,58.8839
12.3863,32.5908,60.2735
6.88982,34.4948,53.3511
6.52586,26.0677,49.5469
13.7874,36.5142,51.8913
9.91197,32.2959,61.8355
14.7871,28.3711,62.1059
11.8592,33.0253,57.1329
9.62399,32.0884,59.6049
10.078,28.2007,55.52
13.4704,35.9404,55.7893
9.10805,26.3985,56.128
12.2398,28.4012,61.0077
6.05553,25.7956,61.8775
3.67225,34.3643,53.3722
3.672,34.552,52.2221
5.58778,29.3444,53.3512
7.55021,32.6502,52.1445
5.50965,33.0217,51.5721
12.9507,32.7714,60.4105
3.20741,31.1945,55.83
6.68226,29.4528,61.4173
15.7141,32.0185,53.2901
4.50471,25.0594,55.7771
17.0294,32.8386,59.869
12.9715,26.0593,60.1739
5.19178,27.1962,53.5402
6.50997,32.0071,62.194
9.17429,29.0319,61.1475
12.2623,25.3154,61.038
16.9651,36.548,58.2566
8.06586,32.4443,49.9759
8.73328,25.8646,55.3324
1.54442,32.7629,57.5401
7.39724,36.604,53.0893
6.99345,27.0939,54.8728
2.14349,25.7849,54.8524
1.05039,29.175,56.7039
2.8295,28.6383,55.5232
5.13033,25.9222,47.4422
13.1375,34.2478,57.5654
7.85368,26.1898,57.1487
4.61407,27.4404,57.5093
5.52907,27.019,57.1062
5.48657,26.8295,57.0646
14.1941,25.2985,60.3712
7.60147,38.2494,58.4363
3.90531,27.8077,44.1427
15.0623,37.3211,54.798
4.80332,31.8989,51.277
5.57077,31.1595,48.8846
4.53562,34.9942,57.3157
7.21836,35.0417,53.2868
13.7662,35.8548,56.139
5.11391,32.7421,60.9292
19.1895,25.3956,60.5844
9.54674,26.1011,60.1856
18.2129,32.8706,60.5026
18.6433,33.3606,60.1564
6.89379,25.8459,56.4079
6.6085,34.4957,60.3359
5.19568,29.718,45.6483
4.06937,26.6624,52.7199
13.6844,35.3556,57.6046
10.4737,26.2458,60.7332
6.50139,37.2231,44.5914
17.2656,37.1117,57.2307
12.7678,25.5244,60.5852
5.02103,32.2823,52.436
2.81908,37.6224,52.151
7.31015,34.8274,53.2925
9.02483,25.9784,57.584
1.80578,38.2079,56.2884
10.1687,26.0738,60.6469
13.4473,25.433,60.2144
4.85554,36.6535,53.1582
6.77149,25.8734,49.9342
